STN,37022_ANTSIRABE_AERO,34155_ANTANANARIVO_DMH,34166_IVATO_AERO,36516_IFANJA,36537_ANKADINONDRY_SAKAY,36520_MIARINARIVO,STN_mean
2017-03-10,1.231,0,0.108,1.889,2.959,0.61,1.132833333
2017-03-11,0.868,0,1.175,2.017,1.715,2.261,1.339333333
2017-03-12,7.735,3.596,6.623,30.177,26.669,26.72,16.92
2017-03-13,0.184,0.253,0.395,6.451,9.048,5.855,3.697666667
2017-03-14,0.144,1.429,2.749,0.354,0.629,0.56,0.9775
2017-03-15,1.409,3.829,3.706,5.456,5.574,5.302,4.212666667
2017-03-16,6.415,0.41,1.085,9.173,17.315,9.365,7.293833333
2017-03-17,0.849,9.398,8.921,4.261,5.381,7.146,5.992666667
2017-03-18,0.884,0.845,0.862,0.047,1.389,0.684,0.785166667
2017-03-19,1.018,0.021,0.016,0.085,4.122,0.092,0.892333333
2017-03-20,0.216,0,0,0,2.959,0,0.529166667
2017-03-21,0,0,0,0,1.932,0,0.322
2017-03-22,0.005,0,0,1.809,4.999,0,1.1355
2017-03-23,0,0,0,1.973,4,0,0.9955
2017-03-24,0.021,0,0.178,6.538,7.732,3.274,2.957166667
2017-03-25,0.011,1.529,0.253,5.803,7.155,2.557,2.884666667
2017-03-26,31.328,4.147,3.995,21.97,27.768,19.93,18.18966667
2017-03-27,7.349,25.789,26.539,29.308,26.81,28.853,24.108
2017-03-28,5.085,0,0.072,10.934,18.076,9.161,7.221333333
2017-03-29,5.814,0.399,0.498,13.826,32.138,9.283,10.32633333
2017-03-30,3.153,0.049,1.329,13.049,18.618,8.393,7.431833333
2017-03-31,8.48,0.114,3.864,8.553,15.148,7.313,7.245333333
2017-04-01,24.42,29.571,30.489,22.79,22.607,24.387,25.71066667
2017-04-02,1.683,0,0,3.302,4.243,2.107,1.889166667
2017-04-03,0.21,0,0,0,0,0,0.035
2017-04-04,0.01,0.031,0.033,0.012,0.006,0.016,0.018
2017-04-05,0.407,0.061,0.092,1.468,1.611,0.278,0.652833333
2017-04-06,2.237,0.001,0.015,7.246,7.242,4.1,3.4735
2017-04-07,0,0,0,7.489,7.262,3.764,3.085833333
2017-04-08,8.897,0,3.243,6.943,9.134,4.595,5.468666667
2017-04-09,0.614,0,0,5.382,10.472,2.349,3.136166667
2017-04-10,0.379,0,0.535,3.579,5.1,0.527,1.686666667
2017-04-11,1.228,0,0,0,0,0,0.204666667
2017-04-12,0.39,0,0,0,0,0,0.065
2017-04-13,0.535,0,0.189,0,0.006,0,0.121666667
2017-04-14,7.664,0.281,0.21,8.494,6.553,8.628,5.305
2017-04-15,0.025,0,0,5.616,3.734,5.467,2.473666667
2017-04-16,0,0,0,0,0,0,0
2017-04-17,0.011,0,0,3.207,8.209,1.086,2.0855
2017-04-18,8.299,3.834,1.633,2.479,7.857,4.823,4.820833333
2017-04-19,0,0,0,0,1.964,0,0.327333333
2017-04-20,0.922,0.309,0.352,1.145,3.426,0.825,1.163166667
2017-04-21,0,13.153,2.683,7.282,7.614,2.462,5.532333333
2017-04-22,0,0,0,0,0,0,0
2017-04-23,0,0,0,0,0,0,0
2017-04-24,0,0,0,0,0,0,0
2017-04-25,0.309,0.109,0.137,0,0.129,0,0.114
2017-04-26,4.349,5.09,4.727,6.235,6.086,4.174,5.110166667
2017-04-27,8.123,6.039,9.118,7.23,7.675,7.7,7.6475
2017-04-28,0.633,0,0,0,0,0,0.1055
2017-04-29,1.264,0,0.029,0,0,0,0.2155
2017-04-30,0.276,0.364,0.393,0,0,0,0.172166667
2017-05-01,0,0,0,0,0,0,0
2017-05-02,0.013,0,0,0,0,0,0.002166667
2017-05-03,0.441,0,0,0,0,0,0.0735
2017-05-04,0.209,0,0.927,1.429,1.655,1.197,0.902833333
2017-05-05,0,0,0,0,0,0,0
2017-05-06,0,0,0,0,0,0,0
2017-05-07,0,0,0,0,0,0,0
2017-05-08,0,0,0,0,0,0,0
2017-05-09,0.018,0,0,0,0,0,0.003
2017-05-10,0,0,0,0,0,0,0
2017-05-11,0,0,0,0,0,0,0
2017-05-12,0,0,0,0,0,0,0
2017-05-13,0.442,0,0,0,0,0,0.073666667
2017-05-14,0,0,0,0,0,0,0
2017-05-15,0,0,0,0,0,0,0
2017-05-16,0,0,0,0,0,0,0
2017-05-17,0,0,0,0,0,0,0
2017-05-18,0,0.003,0.004,0,0,0,0.001166667
2017-05-19,0.015,0,0,0,0,0,0.0025
2017-05-20,0,0,0,0,0,0,0
2017-05-21,0,0,0,0.527,0.585,0.456,0.261333333
2017-05-22,0,0,0,0,0,0,0
2017-05-23,0.015,0,0,0,0,0,0.0025
2017-05-24,0,0,0,0,0,0,0
2017-05-25,0,0,0,0,0,0,0
2017-05-26,0,0,0,0,0,0,0
2017-05-27,0,0,0,0,0,0,0
2017-05-28,0,0,0,0,0,0,0
2017-05-29,0,0,0,0,0,0,0
2017-05-30,0.142,0,0,0.908,0.9,0,0.325
2017-05-31,0,0,0,0,0,0,0
2017-06-01,0,0,0,0,0,0,0
2017-06-02,0.438,0,0,0,0,0,0.073
2017-06-03,0.143,0.025,0.032,0,0,0,0.033333333
2017-06-04,0,0,0,0,0,0,0
2017-06-05,0,0,0,0,0,0,0
2017-06-06,0,0,0,0,0,0,0
2017-06-07,0.212,0,0,0,0,0,0.035333333
2017-06-08,0.396,0.799,0.613,0.261,0.16,0.353,0.430333333
2017-06-09,16.359,1.647,1.376,2.034,2.127,2.619,4.360333333
2017-06-10,3.168,1.209,1.223,0.559,0.35,0.763,1.212
2017-06-11,0.516,3.836,4.014,1.417,0.71,1.958,2.075166667
2017-06-12,0,0,0,0,0,0,0
2017-06-13,0.003,0,0,0,0,0,0.0005
2017-06-14,0,0,0,0,0,0,0
2017-06-15,0,0,0,0,0,0,0
2017-06-16,0,0,0,0,0,0,0
2017-06-17,0,0,0,0,0,0,0
2017-06-18,0.233,0,0,0,0,0,0.038833333
2017-06-19,2.406,0.169,0.133,0.265,0.285,0.342,0.6
2017-06-20,0,0,0,0,0,0,0
2017-06-21,0,0,0,0,0,0,0
2017-06-22,0,0,0,0,0,0,0
2017-06-23,0,0,0,0,0,0,0
2017-06-24,0,0,0,0,0,0,0
2017-06-25,0,0,0,0,0,0,0
2017-06-26,0.038,0,0,0,0,0,0.006333333
2017-06-27,0,0,0,0,0,0,0
2017-06-28,0.057,0.549,0.56,0.206,0.102,0.289,0.293833333
2017-06-29,0,0,0,0,0,0,0
2017-06-30,0,0,0,0,0,0,0
2017-07-01,0.09,0,0,0,0,0,0.015
2017-07-02,5.409,0.75,1.068,0.709,0.664,0.938,1.589666667
2017-07-03,0,0,0,0,0,0,0
2017-07-04,0.166,0,0,0,0,0,0.027666667
2017-07-05,0.044,0,0,0,0,0,0.007333333
2017-07-06,0.115,0,0,0,0,0,0.019166667
2017-07-07,0,0,0,0,0,0,0
2017-07-08,0,0,0,0,0,0,0
2017-07-09,0,0,0,0,0,0,0
2017-07-10,0,0,0,0,0,0,0
2017-07-11,0,0,0,0,0,0,0
2017-07-12,0,0,0,0,0,0,0
2017-07-13,0.026,0,0,0,0,0,0.004333333
2017-07-14,0,0,0,0,0,0,0
2017-07-15,0,0,0,0,0,0,0
2017-07-16,0,0,0,0,0,0,0
2017-07-17,0,0,0,0,0,0,0
2017-07-18,0,0,0,0,0,0,0
2017-07-19,0,0,0,0,0,0,0
2017-07-20,0,0,0,0,0,0,0
2017-07-21,0,0,0,0,0,0,0
2017-07-22,0,0,0,0,0,0,0
2017-07-23,0,0,0,0,0,0,0
2017-07-24,0,0,0,0,0,0,0
2017-07-25,0,0,0,0,0,0,0
2017-07-26,0.007,0,0,0,0,0,0.001166667
2017-07-27,0,0,0,0,0,0,0
2017-07-28,3.367,0.203,0.128,0.457,0.519,0.581,0.875833333
2017-07-29,3.476,20.862,21.18,7.998,3.839,11.241,11.43266667
2017-07-30,0.176,0.014,0.011,0.022,0.024,0.028,0.045833333
2017-07-31,0.838,4.231,5.284,1.886,0.907,2.691,2.6395
2017-08-01,0,0.005,0.005,0,0,0,0.001666667
2017-08-02,0,0,0,0,0,0,0
2017-08-03,0.018,0.078,0.153,0.057,0.03,0.078,0.069
2017-08-04,0.025,0.135,0.139,0.107,0.051,0.154,0.101833333
2017-08-05,0,0,0,0,0,0,0
2017-08-06,0,0,0,0,0,0,0
2017-08-07,0,0,0,0,0,0,0
2017-08-08,0.268,0,0.038,0,0,0,0.051
2017-08-09,3.533,1.304,1.815,0.633,0.345,0.88,1.418333333
2017-08-10,0.373,0,0.748,0,0,0,0.186833333
2017-08-11,0.059,0.279,0.491,0.19,0.1,0.259,0.229666667
2017-08-12,0.098,0,0.019,0,0,0,0.0195
2017-08-13,0.11,0,0,0,0,0,0.018333333
2017-08-14,0.423,3.823,6.05,1.789,0.836,2.577,2.583
2017-08-15,0,0,0,0,0,0,0
2017-08-16,0,0,1.292,0,0,0,0.215333333
2017-08-17,0,0,0,0,0,0,0
2017-08-18,0,0,0,0,0,0,0
2017-08-19,0,0,0,0,0,0,0
2017-08-20,0,0,0,0,0,0,0
2017-08-21,0,0,0,0,0,0,0
2017-08-22,0.456,0,0.879,0,0,0,0.2225
2017-08-23,0,0,0,0,0,0,0
2017-08-24,0,0,0,0,0,0,0
2017-08-25,0,0,0,0,0,0,0
2017-08-26,0,0,0,0,0,0,0
2017-08-27,0,0,0,0,0,0,0
2017-08-28,0.216,1.39,2.775,0.342,0.181,0.465,0.894833333
2017-08-29,0.384,3.051,7.189,1.086,0.517,1.533,2.293333333
2017-08-30,0,0,0,0,0,0,0
2017-08-31,0,0,0,0,0,0,0
2017-09-01,0,0,0,0,0,0,0
2017-09-02,0,0,0,0,0,0,0
2017-09-03,0,0,0,0,0,0,0
2017-09-04,0,0,0,0,0,0,0
2017-09-05,0,0,0,0,0,0,0
2017-09-06,0,0,0,0,0,0,0
2017-09-07,0,0,0,0,0,0,0
2017-09-08,0,0,0,0,0,0,0
2017-09-09,0,0,0,0,0,0,0
2017-09-10,0,0,0,0,0,0,0
2017-09-11,0,0,0,0,0,0,0
2017-09-12,0,0,0,0,0,0,0
2017-09-13,0,0,0,0,0,0,0
2017-09-14,0,0,0,0,0,0,0
2017-09-15,0,0,0,0,0,0,0
2017-09-16,0,0,0,0,0,0,0
2017-09-17,0,0,0,0,0,0,0
2017-09-18,0.41,0,0,0,0,0,0.068333333
2017-09-19,0,0,0,0,0,0,0
2017-09-20,0,0,0,0,0,0,0
2017-09-21,0,0,0,0,0,0,0
2017-09-22,0.15,1.085,1.143,0.268,0.137,0.373,0.526
2017-09-23,0,13.239,12.851,0,0,0,4.348333333
2017-09-24,0.526,2.316,2.058,0.907,0.413,1.327,1.257833333
2017-09-25,0,0,0,0,0,0,0
2017-09-26,0,0,0,4,6,1.973,1.9955
2017-09-27,0,0,0,0,0,0,0
2017-09-28,0,0.005,0,0,0,0,0.000833333
2017-09-29,0,0,0,0,0,0,0
2017-09-30,0.167,0,0.204,3.558,4.721,0.387,1.506166667
2017-10-01,0,0,0,0,0.02,0,0.003333333
2017-10-02,0,0,0,0,0,0,0
2017-10-03,0,0,0,0.487,1.352,0.007,0.307666667
2017-10-04,0,0,0,0,0,0,0
2017-10-05,4.958,0,1.039,0.243,0,0.98,1.203333333
2017-10-06,0.003,0,0,0,1.005,0,0.168
2017-10-07,0,0,0,0,0,0,0
2017-10-08,0,0,0,0,0,0,0
2017-10-09,0,0,0,0,1,0,0.166666667
2017-10-10,0.062,0,0,2.876,0.008,2.437,0.897166667
2017-10-11,3.67,10.664,10.148,3.368,1.642,4.78,5.712
2017-10-12,0,0,0,0,0,0,0
2017-10-13,1.014,7.177,4.692,1.665,0.873,2.276,2.9495
2017-10-14,0,1.138,1.91,0,0,0.014,0.510333333
2017-10-15,0.196,1.129,1.018,2.446,4.189,1.655,1.772166667
2017-10-16,1.114,11.039,15.53,9.427,6.182,11.09,9.063666667
2017-10-17,8.416,4.023,3.779,0.065,0,3.289,3.262
2017-10-18,0,0,1.085,3.214,2.585,2.882,1.627666667
2017-10-19,0.742,0,0,5.547,1.945,4.145,2.063166667
2017-10-20,0,0,0,0,0.33,0,0.055
2017-10-21,0,0,0,0,0,0,0
2017-10-22,0,0,0,0,0,0,0
2017-10-23,0,0,0,0,0,0,0
2017-10-24,0,0,0.013,3.804,2.868,3.727,1.735333333
2017-10-25,22.479,1.025,1.56,12.064,14.704,12.544,10.72933333
2017-10-26,0,0,0.09,14.626,11.821,14.463,6.833333333
2017-10-27,0,0,0,7,9,6,3.666666667
2017-10-28,0,0,0,0,0.665,0,0.110833333
2017-10-29,3.379,0.428,1.628,11.377,10.498,9.155,6.0775
2017-10-30,1.876,12.104,12.545,3.246,2.516,6.567,6.475666667
2017-10-31,0,4.836,12.694,6.481,6.732,10.363,6.851
2017-11-01,0.021,0.458,0.782,0,0,0,0.210166667
2017-11-02,0,0,0,0,0,0,0
2017-11-03,0,0.027,0.104,3.418,3.677,3.009,1.705833333
2017-11-04,0,0,0,0,0,0,0
2017-11-05,7.473,0.348,0.325,4.344,7.689,4.342,4.086833333
2017-11-06,0,3.185,2.886,0,0,0,1.011833333
2017-11-07,0,5.343,5.146,0,0,0,1.748166667
2017-11-08,0,1.403,2.626,4.131,3.549,2.759,2.411333333
2017-11-09,0,0,0,6.433,8.601,2.95,2.997333333
2017-11-10,0,0,0,0,0,0,0
2017-11-11,0,7.822,7.528,0,0,0,2.558333333
2017-11-12,0,0.648,0.708,0,0,0,0.226
2017-11-13,0,0.471,0.539,0.144,0.15,0,0.217333333
2017-11-14,0.484,3.252,3.248,1.698,0.285,2.02,1.831166667
2017-11-15,3.359,20.188,19.566,15.509,14.944,14.581,14.69116667
2017-11-16,23.854,9.983,5.851,8.979,11.304,8.648,11.4365
2017-11-17,6.018,5.116,4.485,13.194,20.382,8.796,9.665166667
2017-11-18,0,0,0,1.347,10.927,0.038,2.052
2017-11-19,0.31,0.985,0,0.712,1.635,0,0.607
2017-11-20,40.674,4.555,2.671,7.137,11.513,8.083,12.43883333
2017-11-21,3.58,0.495,0,0.816,0.91,0.747,1.091333333
2017-11-22,20.286,18.39,15.013,16.938,14.064,18.188,17.1465
2017-11-23,49.396,3.356,1.892,16.878,16.304,13.025,16.8085
2017-11-24,9.081,3.335,3.023,5.24,5.093,5.689,5.2435
2017-11-25,45,4.194,1.899,9.776,10.897,9.95,13.61933333
2017-11-26,0,0.848,0.876,0.942,0.708,0.263,0.606166667
2017-11-27,0,0,0,0,0,0,0
2017-11-28,1.089,13.012,14.624,9.322,7.803,11.455,9.550833333
2017-11-29,13.365,22.971,24.119,15.748,15.558,18.917,18.44633333
2017-11-30,30.259,19.015,21.615,16.552,17.031,18.206,20.44633333
2017-12-01,3.6,29.912,31.06,21.855,12.491,23.153,20.34516667
2017-12-02,12.968,5.037,8.189,10.821,7.665,9.632,9.052
2017-12-03,1.349,0,0.057,9.538,9.857,6.028,4.4715
2017-12-04,0.007,0.031,0.033,0.012,0.442,0.017,0.090333333
2017-12-05,0,0,0,0,0,0,0
2017-12-06,0.311,0,0,0,0,0,0.051833333
2017-12-07,15.798,33.756,34.538,21.25,17.843,25.646,24.80516667
2017-12-08,6.756,43.348,44.417,28.164,23.38,31.697,29.627
2017-12-09,42.28,5.107,6.119,11.276,11.777,12.251,14.80166667
2017-12-10,4.015,7.555,12.927,6.551,5.915,5.479,7.073666667
2017-12-11,0,0,0,0,0,0,0
2017-12-12,5.229,24.479,27.768,18.523,15.389,18.85,18.373
2017-12-13,25.895,29.743,30.136,18.381,19.678,19.22,23.84216667
2017-12-14,0.297,0.023,4.017,9.136,12.44,3.992,4.984166667
2017-12-15,13.185,0.628,6.654,9.982,9.418,5.513,7.563333333
2017-12-16,0,0.838,2.909,0.733,6.553,0,1.838833333
2017-12-17,0.794,0,0.023,8.082,9.697,4.199,3.799166667
2017-12-18,0.202,0,0,0,0,0,0.033666667
2017-12-19,10.47,0.536,0.394,4.327,4.659,2.654,3.84
2017-12-20,0.457,1.211,8.077,14.211,10.675,11.765,7.732666667
2017-12-21,4.558,26.875,30.121,16.607,12.632,17.76,18.09216667
2017-12-22,2.699,5.275,5.92,3.64,4.893,3.373,4.3
2017-12-23,0.117,0.399,0.408,1.129,3.06,0.176,0.8815
2017-12-24,4.053,25.08,27.87,0.04,0,2.65,9.948833333
2017-12-25,10.371,3.103,6.179,2.715,3.787,3.209,4.894
2017-12-26,8.788,7.717,13.157,17.161,15.746,17.297,13.311
2017-12-27,13.866,24.866,26.171,14.841,10.866,18.392,18.167
2017-12-28,1.951,23.493,29.147,22.115,19.746,24.705,20.19283333
2017-12-29,8.417,15.645,19.589,11.884,12.04,11.941,13.25266667
2017-12-30,5.469,57.412,58.525,34.643,22.574,41.787,36.735
2017-12-31,1.987,0,4.406,11.705,14.483,8.993,6.929
2018-01-01,2.908,30.042,33.022,24.061,23.222,25.144,23.0665
2018-01-02,1.604,1.509,3.49,11.723,17.186,10.386,7.649666667
2018-01-03,0.002,0.6,0.49,6.544,10.738,3.065,3.573166667
2018-01-04,4.609,35.653,32.466,6.22,2.035,10.115,15.183
2018-01-05,36.093,39.801,40.915,16.2,15.256,21.164,28.23816667
2018-01-06,77.934,48.083,52.163,48.364,49.19,46.368,53.68366667
2018-01-07,13.484,7.393,6.556,14.666,21.4,9.246,12.12416667
2018-01-08,1.261,0.573,1.95,2.575,3.344,1.374,1.846166667
2018-01-09,0.243,0.428,0.566,0,0,0,0.206166667
2018-01-10,4.825,40.541,45.727,35.437,27.331,28.92,30.4635
2018-01-11,0.837,0.684,0,11.068,21.709,7.349,6.941166667
2018-01-12,1.469,0.614,0,14.214,18.711,12.569,7.9295
2018-01-13,1.238,0.14,0,11.78,14.068,9.349,6.095833333
2018-01-14,4.62,2.267,0,14.237,22.989,9.556,8.944833333
2018-01-15,2.546,3.204,0.113,0.971,7.589,0,2.403833333
2018-01-16,0.358,0,0,0,0,0,0.059666667
2018-01-17,0.11,0,0,0,0,0,0.018333333
2018-01-18,0.81,5.643,5.17,2.353,1.029,3.45,3.075833333
2018-01-19,0.361,0.339,1.411,2.001,1.978,0.989,1.179833333
2018-01-20,10.369,16.76,16.973,19.979,25.6,18.261,17.99033333
2018-01-21,42.325,48.653,42.016,22.887,29.544,26.776,35.36683333
2018-01-22,25.836,24.71,23.284,10.809,12.44,13.258,18.3895
2018-01-23,3.618,15.958,15.938,1.408,3.138,2.969,7.1715
2018-01-24,0.498,4.415,5.603,4.37,8.308,3.419,4.4355
2018-01-25,3.446,0.928,2.833,6.04,11.393,3.844,4.747333333
2018-01-26,2.195,0.557,0.954,4.66,9.603,0.139,3.018
2018-01-27,15.185,0.946,2.722,8.221,12.546,6.23,7.641666667
2018-01-28,15.006,6.107,7.272,14.284,17.493,8.751,11.4855
2018-01-29,10.196,27.792,24.824,16.105,14.241,14.406,17.92733333
2018-01-30,3.529,8.191,8.594,9.608,11.278,5.954,7.859
2018-01-31,5.667,10.894,15.162,33.363,26.957,18.599,18.44033333
2018-02-01,6.139,0.164,3.766,42.522,44.121,29.375,21.0145
2018-02-02,1.006,0,0,0,0,0,0.167666667
2018-02-03,14.162,0.712,0.64,9.223,8.468,5.905,6.518333333
2018-02-04,30.548,25.708,24.694,10.121,7.955,11.816,18.47366667
2018-02-05,7.242,27.604,26.363,13.827,8.445,17.54,16.83683333
2018-02-06,10.789,5.84,6.077,11.293,8.193,7.765,8.326166667
2018-02-07,1.051,28.195,24.446,6.801,2.239,9.092,11.97066667
2018-02-08,1.08,9.12,15.783,35.389,21.167,27.039,18.263
2018-02-09,8.607,5.987,7.068,10.27,18.005,6.658,9.4325
2018-02-10,0.921,0,0,0,1.639,0,0.426666667
2018-02-11,8.897,19.285,18.312,5.201,4.289,9.012,10.83266667
2018-02-12,0,0.452,0.726,3.411,2.568,0.731,1.314666667
2018-02-13,0,0,0,0.289,0,0,0.048166667
2018-02-14,0,0,0.784,3.715,3.38,1.167,1.507666667
2018-02-15,0,2.56,4.633,6.276,8.42,4.167,4.342666667
2018-02-16,16.365,18.647,21.524,29.091,33.996,30.627,25.04166667
2018-02-17,14.89,43.423,46.069,32.725,37.46,37.472,35.33983333
2018-02-18,19.289,41.689,40.779,18.161,11.996,24.556,26.07833333
2018-02-19,4.089,6.475,7.877,5.974,7.311,6.715,6.406833333
2018-02-20,0,0,0,0.792,1.046,0.288,0.354333333
2018-02-21,7.382,2.225,2.218,6.485,2.696,5.776,4.463666667
2018-02-22,9.137,4.233,4.317,12.526,6.712,10.997,7.987
2018-02-23,15.6,31.587,31.603,19.379,12.94,22.233,22.22366667
2018-02-24,6.579,48.842,47.823,39.778,20.825,42.23,34.34616667
2018-02-25,9.22,0.542,0.569,28.103,32.516,19.904,15.14233333
2018-02-26,7.438,2.553,5.409,17.893,24.162,16.377,12.30533333
2018-02-27,21.212,7.156,12.37,16.792,17.825,19.108,15.74383333
2018-02-28,4.608,0,0.434,5.507,14.614,4.328,4.915166667
2018-03-01,3.777,0.001,0.044,26.644,36.084,18.997,14.25783333
2018-03-02,0.637,0.012,0.064,6.123,8.77,2.595,3.0335
2018-03-03,0.926,0.688,0,0.803,2.208,0.358,0.8305
2018-03-04,4.227,2.301,1.268,0.43,0.811,0.025,1.510333333
2018-03-05,41.127,24.402,23.945,19.541,18.103,21.461,24.76316667
2018-03-06,2.338,11.061,10.959,9.699,12.251,9.865,9.362166667
2018-03-07,0,0.474,0,0.6,0.811,0.436,0.386833333
2018-03-08,0.517,5.449,5.801,1.433,0.183,1.548,2.4885
2018-03-09,8.082,0.798,0.647,1.631,0.965,1.75,2.312166667
2018-03-10,0,0.163,0.18,0,0.975,0,0.219666667
2018-03-11,0,0,0,0,0,0,0
2018-03-12,0.263,0,0,4.885,8.877,3.852,2.9795
2018-03-13,0.007,0,0,0,1.999,0,0.334333333
2018-03-14,0,0.024,0,0,0,0,0.004
2018-03-15,1.18,4.124,4.335,2.192,2.367,2.853,2.841833333
2018-03-16,1.846,5.62,3.439,0.768,1.507,0.918,2.349666667
2018-03-17,2.519,3.438,0.941,3.035,4.086,0.105,2.354
2018-03-18,6.315,16.802,14.487,8.407,4.696,10.437,10.19066667
2018-03-19,0.108,0.594,0.86,1.152,5.235,0.503,1.408666667
2018-03-20,0,0,0,0,0,0,0
2018-03-21,0,0,0,0,0,0,0
2018-03-22,4.853,0.077,0.054,8.956,8.164,5.865,4.6615
2018-03-23,0.259,0,0,2.818,4.805,1.704,1.597666667
2018-03-24,0,0,0,0,0,0,0
2018-03-25,0,0,0,0,0,0,0
2018-03-26,0.022,0,0,0,0,0,0.003666667
2018-03-27,0,0,0,0,0,0,0
2018-03-28,0,0,0,1.551,5,1.284,1.305833333
2018-03-29,0,0,0.006,4.874,9.941,4.816,3.272833333
2018-03-30,0,0,0.443,2.774,3.893,2.673,1.6305
2018-03-31,0.122,0,3.768,6.786,13.593,8.096,5.394166667
2018-04-01,0.725,0,0,8.392,9.378,1.958,3.408833333
2018-04-02,2.11,0,0,3.746,4.727,1.674,2.042833333
2018-04-03,6.423,0,0.004,4.838,5.813,1.182,3.043333333
2018-04-04,1.21,0,0,1.445,2.403,0.286,0.890666667
2018-04-05,4.309,0.87,1.457,4.256,6.633,3.152,3.446166667
2018-04-06,3.862,2.577,5.11,21.299,22.943,18.181,12.32866667
2018-04-07,0.46,0.653,1.446,7.868,13.917,5.894,5.039666667
2018-04-08,0.722,0,1.261,3.948,10.786,3.13,3.307833333
2018-04-09,0.371,0,0,0.31,0.335,0.149,0.194166667
2018-04-10,0.241,0.086,0.133,2.856,2.863,2.811,1.498333333
2018-04-11,0,0,0,0,0,0,0
2018-04-12,0,0.022,0.022,0,0,0,0.007333333
2018-04-13,3.481,0.798,0.08,0,0,0,0.7265
2018-04-14,0.351,0,0,0,0,0,0.0585
2018-04-15,0.793,0.428,0.454,4.058,3.882,2.122,1.956166667
2018-04-16,0.879,0,0,2.176,0.458,0.299,0.635333333
2018-04-17,7.211,0.18,0.133,0.867,1.452,0.321,1.694
2018-04-18,0.272,0,0,1.841,3.829,0,0.990333333
2018-04-19,4.456,0,0,0,0,0,0.742666667
2018-04-20,2.137,0.09,0.064,1.056,1.514,0.179,0.84
2018-04-21,0,1.209,1.364,1.643,1.313,0.639,1.028
2018-04-22,4.351,19.793,16.65,8.472,6.81,11.394,11.245
2018-04-23,0,0.365,13.073,0,0,0.058,2.249333333
2018-04-24,0,0,0,0,0,0,0
2018-04-25,0,0,0,0,0,0,0
2018-04-26,0,0,0,0,0.765,0,0.1275
2018-04-27,0,0,0,0,0,0,0
2018-04-28,0.257,0,0,0,0,0,0.042833333
2018-04-29,0,0,0,0,0,0,0
2018-04-30,0,0,0,0,0,0,0
2018-05-01,0,0.011,0.012,0,0,0,0.003833333
2018-05-02,0,0,0,0,0,0,0
2018-05-03,0,0,0,0,0,0,0
2018-05-04,0.003,0,0,0,0.727,0,0.121666667
2018-05-05,0,0,0,0,0,0,0
2018-05-06,0,0,0,0,0,0,0
2018-05-07,0,0,0,0,0,0,0
2018-05-08,0.211,0,0,1.944,1.94,1.928,1.003833333
2018-05-09,0,0,0,0,0,0,0
2018-05-10,0,0.221,0.273,0,0,1.056,0.258333333
2018-05-11,0,0,0,0,0,0,0
2018-05-12,0,0,0,0,0,0,0
2018-05-13,0,0,0,0,0,0,0
2018-05-14,0,0,0,0,0,0,0
2018-05-15,0,0,0,0,0,0,0
2018-05-16,0,0.242,0,0,0,0,0.040333333
2018-05-17,0,0,0,0,0,0,0
2018-05-18,0.017,0,0.014,0,0,0,0.005166667
2018-05-19,4.716,0.336,0.215,0.65,0.743,0.828,1.248
2018-05-20,0,0,0,0,0,0,0
2018-05-21,0.067,0.073,0,0,0,0,0.023333333
2018-05-22,0,0.011,0.012,0,0,0,0.003833333
2018-05-23,0,0,0,0,0,0,0
2018-05-24,0.205,0,0,0,0,0,0.034166667
2018-05-25,0,0,0,0,0,0,0
2018-05-26,0,0,0,0,0,0,0
2018-05-27,0,0,0,0,0,0,0
2018-05-28,0,0,0,0,0,0,0
2018-05-29,0,0,0,0,0,0,0
2018-05-30,0,0,0,0,0,0,0
2018-05-31,0,0,0,0,0,0,0
2018-06-01,0,0,0,0,0,0,0
2018-06-02,0,0,0,0,0,0,0
2018-06-03,0,0,0,0,0,0,0
2018-06-04,0,0,0,0,0,0,0
2018-06-05,0,0,0,0,0,0,0
2018-06-06,0,0,0,0,0,0,0
2018-06-07,0,0,0,0,0,0,0
2018-06-08,0,0,0,0,0,0,0
2018-06-09,0,0,0,0,0,0,0
2018-06-10,0,0,0,0,0,0,0
2018-06-11,0,0,0,0,0,0,0
2018-06-12,0.132,0.026,0.033,0,0,0,0.031833333
2018-06-13,0.314,0.373,0,0.02,0.017,0.027,0.125166667
2018-06-14,0.07,0.182,0,0,0,0,0.042
2018-06-15,0,0.175,0,0,0,0,0.029166667
2018-06-16,0,0,0,0,0,0,0
2018-06-17,0,0,0,0,0,0,0
2018-06-18,0,0,0,0,0,0,0
2018-06-19,0,0,0,0,0,0,0
2018-06-20,0,0,0,0,0,0,0
2018-06-21,0,0,0,0,0,0,0
2018-06-22,0,0,0,0,0,0,0
2018-06-23,0,0,0,0,0,0,0
2018-06-24,0,0,0,0,0,0,0
2018-06-25,0,0,0,0,0,0,0
2018-06-26,0,0,0,0,0,0,0
2018-06-27,0,0,0,0,0,0,0
2018-06-28,0,0,0,0,0,0,0
2018-06-29,0,0,0,0,0,0,0
2018-06-30,0,0,0,0,0,0,0
2018-07-01,0,0,0,0,0,0,0
2018-07-02,0,0.008,0,0,0,0,0.001333333
2018-07-03,0.018,0.029,0,0,0,0,0.007833333
2018-07-04,0.041,0,0,0.017,0.005,0.023,0.014333333
2018-07-05,0.364,0.154,0.287,0.059,0.011,0.082,0.1595
